#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
42420443	Gohir.A05G245900	Gohir.A05G245900.2	Gohir.A05G245900.2.p		PTHR11654,PTHR11654:SF130				GO:0016020,GO:0006810,GO:0005215	AT1G72130.1		Major facilitator superfamily protein
42421058	Gohir.A05G246000	Gohir.A05G246000.1	Gohir.A05G246000.1.p		PTHR14154,PTHR14154:SF12					AT1G34000.1	OHP2	one-helix protein 2
42421834	Gohir.A05G246100	Gohir.A05G246100.1	Gohir.A05G246100.1.p		PTHR33401,PTHR33401:SF3					AT1G22790.2		
42418363	Gohir.A05G246200	Gohir.A05G246200.1	Gohir.A05G246200.1.p		PTHR33675,PTHR33675:SF1					AT4G09830.1		Uncharacterised conserved protein UCP009193
42418364	Gohir.A05G246200	Gohir.A05G246200.2	Gohir.A05G246200.2.p	PF15251	PTHR33675,PTHR33675:SF1					AT4G09830.1		Uncharacterised conserved protein UCP009193
42419388	Gohir.A05G246300	Gohir.A05G246300.2	Gohir.A05G246300.2.p	PF03151	PTHR11132,PTHR11132:SF73	KOG1441				AT4G09810.1		Nucleotide-sugar transporter family protein
42419387	Gohir.A05G246300	Gohir.A05G246300.3	Gohir.A05G246300.3.p	PF03151	PTHR11132,PTHR11132:SF73	KOG1441				AT4G09810.1		Nucleotide-sugar transporter family protein
42418138	Gohir.A05G246400	Gohir.A05G246400.1	Gohir.A05G246400.1.p	PF00416	PTHR10871,PTHR10871:SF6	KOG3311		K02964	GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0003723	AT4G09800.1	RPS18C	S18 ribosomal protein
42422144	Gohir.A05G246500	Gohir.A05G246500.1	Gohir.A05G246500.1.p		PTHR36319,PTHR36319:SF1			K12124		AT1G22770.1	FB,GI	gigantea protein (GI)
42422145	Gohir.A05G246500	Gohir.A05G246500.2	Gohir.A05G246500.2.p		PTHR36319,PTHR36319:SF1			K12124		AT1G22770.1	FB,GI	gigantea protein (GI)
42422146	Gohir.A05G246500	Gohir.A05G246500.3	Gohir.A05G246500.3.p		PTHR36319,PTHR36319:SF1			K12124		AT1G22770.1	FB,GI	gigantea protein (GI)
42421900	Gohir.A05G246600	Gohir.A05G246600.1	Gohir.A05G246600.1.p	PF00153	PTHR24089,PTHR24089:SF369	KOG0768		K15111		AT1G34065.1	SAMC2	S-adenosylmethionine carrier 2
42419062	Gohir.A05G246700	Gohir.A05G246700.1	Gohir.A05G246700.1.p	PF01636	PTHR22603,PTHR22603:SF39	KOG2686	2.7.1.82,2.7.1.32	K14156		AT1G71697.1	ATCK1,CK,CK1	choline kinase 1
42419063	Gohir.A05G246700	Gohir.A05G246700.2	Gohir.A05G246700.2.p	PF01636	PTHR22603,PTHR22603:SF39	KOG2686	2.7.1.82,2.7.1.32	K14156		AT1G71697.1	ATCK1,CK,CK1	choline kinase 1
42418056	Gohir.A05G246800	Gohir.A05G246800.1	Gohir.A05G246800.1.p	PF04824,PF04825	PTHR12585,PTHR12585:SF31			K06670	GO:0000228,GO:0005515	AT5G40840.2	AtRAD21.1,SYN2	Rad21/Rec8-like family protein
42420098	Gohir.A05G246900	Gohir.A05G246900.1	Gohir.A05G246900.1.p	PF00572	PTHR11545	KOG3203		K02871	GO:0006412,GO:0005840,GO:0003735	AT3G01790.1		Ribosomal protein L13 family protein
42421164	Gohir.A05G247000	Gohir.A05G247000.1	Gohir.A05G247000.1.p	PF00025	PTHR24073,PTHR24073:SF586	KOG0394		K07897	GO:0005525	AT4G09720.1	ATRABG3A,RABG3A	RAB GTPase homolog G3A
42419107	Gohir.A05G247050	Gohir.A05G247050.1	Gohir.A05G247050.1.p	PF03106	PTHR31221,PTHR31221:SF5				GO:0043565,GO:0006355,GO:0003700	AT5G26170.1	ATWRKY50,WRKY50	WRKY DNA-binding protein 50
42419392	Gohir.A05G247100	Gohir.A05G247100.1	Gohir.A05G247100.1.p		PTHR35475,PTHR35475:SF1					AT1G71780.1		
42422756	Gohir.A05G247200	Gohir.A05G247200.1	Gohir.A05G247200.1.p	PF01115	PTHR10619	KOG3174		K10365	GO:0051016,GO:0008290	AT1G71790.1		Subunits of heterodimeric actin filament capping protein Capz superfamily
42421719	Gohir.A05G247300	Gohir.A05G247300.1	Gohir.A05G247300.1.p	PF04969	PTHR22932	KOG3158		K15730		AT4G02450.1		HSP20-like chaperones superfamily protein
42419081	Gohir.A05G247400	Gohir.A05G247400.1	Gohir.A05G247400.1.p	PF02365	PTHR31989,PTHR31989:SF27				GO:0006355,GO:0003677	AT1G34190.1	anac017,NAC017	NAC domain containing protein 17
42419082	Gohir.A05G247400	Gohir.A05G247400.2	Gohir.A05G247400.2.p	PF02365	PTHR31989,PTHR31989:SF27				GO:0006355,GO:0003677	AT1G34190.1	anac017,NAC017	NAC domain containing protein 17
42421631	Gohir.A05G247500	Gohir.A05G247500.2	Gohir.A05G247500.2.p	PF00657	PTHR22835,PTHR22835:SF250		3.2.1.51		GO:0016788	AT3G27950.1		GDSL-like Lipase/Acylhydrolase superfamily protein
42418020	Gohir.A05G247600	Gohir.A05G247600.1	Gohir.A05G247600.1.p	PF14304,PF14327,PF00076	PTHR23139,PTHR23139:SF8	KOG0108		K14407	GO:0031124,GO:0003676	AT1G71800.1	CSTF64	cleavage stimulating factor 64
42421237	Gohir.A05G247640	Gohir.A05G247640.1	Gohir.A05G247640.1.p	PF01408	PTHR22604,PTHR22604:SF132	KOG2741	1.1.1.179		GO:0016491	AT4G09670.1		Oxidoreductase family protein
42417651	Gohir.A05G247680	Gohir.A05G247680.1	Gohir.A05G247680.1.p	PF00394,PF07732,PF07731	PTHR11709,PTHR11709:SF94		1.10.3.2	K05909	GO:0055114,GO:0016491,GO:0005507	AT5G48100.1	ATLAC15,LAC15,TT10	Laccase/Diphenol oxidase family protein
42417652	Gohir.A05G247680	Gohir.A05G247680.2	Gohir.A05G247680.2.p	PF07731,PF07732,PF00394	PTHR11709,PTHR11709:SF94		1.10.3.2		GO:0055114,GO:0016491,GO:0005507	AT5G48100.1	ATLAC15,LAC15,TT10	Laccase/Diphenol oxidase family protein
42421077	Gohir.A05G247720	Gohir.A05G247720.1	Gohir.A05G247720.1.p	PF07731,PF00394,PF07732	PTHR11709,PTHR11709:SF118	KOG1263	1.10.3.2		GO:0055114,GO:0016491,GO:0005507	AT5G09360.1	LAC14	laccase 14
42421078	Gohir.A05G247720	Gohir.A05G247720.2	Gohir.A05G247720.2.p	PF07731,PF00394,PF07732	PTHR11709,PTHR11709:SF118	KOG1263	1.10.3.2		GO:0055114,GO:0016491,GO:0005507	AT5G09360.1	LAC14	laccase 14
42416992	Gohir.A05G247760	Gohir.A05G247760.1	Gohir.A05G247760.1.p	PF07732	PTHR11709,PTHR11709:SF118				GO:0005507	AT5G09360.1	LAC14	laccase 14
42421927	Gohir.A05G247800	Gohir.A05G247800.2	Gohir.A05G247800.2.p	PF04178	PTHR21493,PTHR21493:SF9	KOG1743			GO:0016192	AT5G01430.2		Got1/Sft2-like vescicle transport protein family
42423145	Gohir.A05G247900	Gohir.A05G247900.1	Gohir.A05G247900.1.p	PF00854	PTHR11654,PTHR11654:SF58			K14638	GO:0016020,GO:0006810,GO:0005215	AT1G52190.1		Major facilitator superfamily protein
42418083	Gohir.A05G248000	Gohir.A05G248000.1	Gohir.A05G248000.1.p	PF00383	PTHR11079,PTHR11079:SF96	KOG2771	3.5.4.33	K15442	GO:0008270	AT5G24670.1		Cytidine/deoxycytidylate deaminase family protein
42418085	Gohir.A05G248000	Gohir.A05G248000.2	Gohir.A05G248000.2.p		PTHR11079,PTHR11079:SF96					AT5G24670.1		Cytidine/deoxycytidylate deaminase family protein
42418084	Gohir.A05G248000	Gohir.A05G248000.3	Gohir.A05G248000.3.p	PF00383	PTHR11079,PTHR11079:SF96		3.5.4.33		GO:0008270	AT5G24670.2		Cytidine/deoxycytidylate deaminase family protein
42418057	Gohir.A05G248100	Gohir.A05G248100.2	Gohir.A05G248100.2.p	PF08007	PTHR13096,PTHR13096:SF5		1.14.11.27					
42418030	Gohir.A05G248400	Gohir.A05G248400.1	Gohir.A05G248400.1.p									
42419993	Gohir.A05G248500	Gohir.A05G248500.1	Gohir.A05G248500.1.p	PF09835	PTHR35102					AT1G33490.1		
42419611	Gohir.A05G248533	Gohir.A05G248533.1	Gohir.A05G248533.1.p	PF03009	PTHR23344,PTHR23344:SF28	KOG2258	3.1.4.46		GO:0008081,GO:0006629,GO:0008889	AT1G71340.1		PLC-like phosphodiesterases superfamily protein
42419090	Gohir.A05G248566	Gohir.A05G248566.1	Gohir.A05G248566.1.p	PF00862,PF05116,PF00534	PTHR12526,PTHR12526:SF358	KOG0853	2.4.1.14	K00696	GO:0016157,GO:0005985	AT4G10120.1	ATSPS4F	Sucrose-phosphate synthase family protein
42419091	Gohir.A05G248566	Gohir.A05G248566.2	Gohir.A05G248566.2.p	PF00862,PF05116,PF00534	PTHR12526,PTHR12526:SF358	KOG0853	2.4.1.14	K00696	GO:0016157,GO:0005985	AT4G10120.2	ATSPS4F	Sucrose-phosphate synthase family protein
42417134	Gohir.A05G248600	Gohir.A05G248600.1	Gohir.A05G248600.1.p	PF00504	PTHR21649,PTHR21649:SF16			K08916	GO:0016020,GO:0009765	AT4G10340.1	LHCB5	light harvesting complex of photosystem II 5
42420006	Gohir.A05G248700	Gohir.A05G248700.1	Gohir.A05G248700.1.p	PF03398	PTHR12161,PTHR12161:SF21	KOG2027				AT1G34220.2		Regulator of Vps4 activity in the MVB pathway protein
42418499	Gohir.A05G248801	Gohir.A05G248801.1	Gohir.A05G248801.1.p	PF07651	PTHR22951,PTHR22951:SF14				GO:0005543	AT1G33340.1		ENTH/ANTH/VHS superfamily protein
42422561	Gohir.A05G248900	Gohir.A05G248900.1	Gohir.A05G248900.1.p	PF00118,PF01504	PTHR11353,PTHR11353:SF107		2.7.1.150	K00921	GO:0005524,GO:0046488,GO:0016307	AT1G34260.1	FAB1D	FORMS APLOID AND BINUCLEATE CELLS 1A
42422562	Gohir.A05G248900	Gohir.A05G248900.2	Gohir.A05G248900.2.p	PF00118,PF01504	PTHR11353,PTHR11353:SF107		2.7.1.150	K00921	GO:0005524,GO:0046488,GO:0016307	AT1G34260.1	FAB1D	FORMS APLOID AND BINUCLEATE CELLS 1A
42422563	Gohir.A05G248900	Gohir.A05G248900.3	Gohir.A05G248900.3.p	PF00118,PF01504	PTHR11353,PTHR11353:SF107		2.7.1.150	K00921	GO:0005524,GO:0046488,GO:0016307	AT1G34260.1	FAB1D	FORMS APLOID AND BINUCLEATE CELLS 1A
42421082	Gohir.A05G249000	Gohir.A05G249000.1	Gohir.A05G249000.1.p	PF00394,PF07732	PTHR11709,PTHR11709:SF118				GO:0055114,GO:0016491,GO:0005507	AT5G09360.1	LAC14	laccase 14
42420570	Gohir.A05G249100	Gohir.A05G249100.1	Gohir.A05G249100.1.p	PF00394,PF07731,PF07732	PTHR11709,PTHR11709:SF118		1.10.3.2	K05909	GO:0055114,GO:0016491,GO:0005507	AT5G09360.1	LAC14	laccase 14
42420143	Gohir.A05G249150	Gohir.A05G249150.1	Gohir.A05G249150.1.p	PF01504	PTHR11353,PTHR11353:SF107		2.7.1.150		GO:0046488,GO:0016307,GO:0005524	AT1G34260.1	FAB1D	FORMS APLOID AND BINUCLEATE CELLS 1A
42417004	Gohir.A05G249200	Gohir.A05G249200.1	Gohir.A05G249200.1.p	PF07732,PF00394	PTHR11709,PTHR11709:SF118				GO:0005507,GO:0055114,GO:0016491	AT5G09360.1	LAC14	laccase 14
42422485	Gohir.A05G249300	Gohir.A05G249300.1	Gohir.A05G249300.1.p	PF00394,PF07732,PF07731	PTHR11709,PTHR11709:SF118	KOG1263	1.10.3.2	K05909	GO:0055114,GO:0016491,GO:0005507	AT5G09360.1	LAC14	laccase 14
42420303	Gohir.A05G249400	Gohir.A05G249400.1	Gohir.A05G249400.1.p	PF00394,PF07732	PTHR11709,PTHR11709:SF118				GO:0055114,GO:0016491,GO:0005507	AT5G09360.1	LAC14	laccase 14
42420542	Gohir.A05G249500	Gohir.A05G249500.1	Gohir.A05G249500.1.p	PF00394,PF07731,PF07732	PTHR11709,PTHR11709:SF118		1.10.3.2	K05909	GO:0055114,GO:0016491,GO:0005507	AT5G09360.1	LAC14	laccase 14
42423357	Gohir.A05G249600	Gohir.A05G249600.1	Gohir.A05G249600.1.p	PF00394,PF07731,PF07732	PTHR11709,PTHR11709:SF118	KOG1263	1.10.3.2	K05909	GO:0055114,GO:0016491,GO:0005507	AT5G09360.1	LAC14	laccase 14
42423358	Gohir.A05G249600	Gohir.A05G249600.2	Gohir.A05G249600.2.p	PF00394,PF07731,PF07732	PTHR11709,PTHR11709:SF118	KOG1263	1.10.3.2		GO:0055114,GO:0016491,GO:0005507	AT5G09360.1	LAC14	laccase 14
42421260	Gohir.A05G249700	Gohir.A05G249700.1	Gohir.A05G249700.1.p	PF00394,PF07732,PF07731	PTHR11709,PTHR11709:SF118		1.10.3.2		GO:0055114,GO:0016491,GO:0005507	AT5G09360.1	LAC14	laccase 14
42422369	Gohir.A05G249800	Gohir.A05G249800.3	Gohir.A05G249800.3.p	PF00069	PTHR12984,PTHR12984:SF6		2.7.11.22		GO:0006468,GO:0005524,GO:0004672	AT1G22870.1		Protein kinase family protein with ARM repeat domain
42422370	Gohir.A05G249800	Gohir.A05G249800.4	Gohir.A05G249800.4.p	PF00069	PTHR12984,PTHR12984:SF6	KOG2137	2.7.11.22		GO:0006468,GO:0005524,GO:0004672	AT1G22870.1		Protein kinase family protein with ARM repeat domain
42422371	Gohir.A05G249800	Gohir.A05G249800.5	Gohir.A05G249800.5.p	PF00069	PTHR12984,PTHR12984:SF6	KOG2137	2.7.11.22		GO:0006468,GO:0005524,GO:0004672	AT1G22870.1		Protein kinase family protein with ARM repeat domain
42422372	Gohir.A05G249800	Gohir.A05G249800.6	Gohir.A05G249800.6.p	PF00069	PTHR12984,PTHR12984:SF6	KOG0659	2.7.11.22		GO:0006468,GO:0005524,GO:0004672	AT1G22870.1		Protein kinase family protein with ARM repeat domain
42418242	Gohir.A05G249900	Gohir.A05G249900.1	Gohir.A05G249900.1.p	PF11961,PF05003	PTHR31730,PTHR31730:SF2					AT1G34320.1		Protein of unknown function (DUF668)
42418243	Gohir.A05G249900	Gohir.A05G249900.2	Gohir.A05G249900.2.p	PF11961,PF05003	PTHR31730,PTHR31730:SF2					AT1G34320.1		Protein of unknown function (DUF668)
42417944	Gohir.A05G250000	Gohir.A05G250000.1	Gohir.A05G250000.1.p	PF00249	PTHR10641,PTHR10641:SF643	KOG0048				AT1G22640.1	ATMYB3,MYB3	myb domain protein 3
42416830	Gohir.A05G250100	Gohir.A05G250100.1	Gohir.A05G250100.1.p		PTHR36003,PTHR36003:SF2					AT1G72020.1		
42422984	Gohir.A05G250200	Gohir.A05G250200.1	Gohir.A05G250200.1.p		PTHR36003,PTHR36003:SF2					AT1G72020.1		
42419256	Gohir.A05G250300	Gohir.A05G250300.1	Gohir.A05G250300.1.p	PF04091	PTHR12702,PTHR12702:SF4				GO:0006904,GO:0000145	AT3G56640.1	SEC15A	exocyst complex component sec15A
42418912	Gohir.A05G250400	Gohir.A05G250400.1	Gohir.A05G250400.1.p	PF01743	PTHR13734,PTHR13734:SF5	KOG2159	2.7.7.72		GO:0016779,GO:0006396,GO:0003723	AT1G22660.1		Polynucleotide adenylyltransferase family protein
42420234	Gohir.A05G250450	Gohir.A05G250450.1	Gohir.A05G250450.1.p	PF00085	PTHR18929,PTHR18929:SF98	KOG0907			GO:0045454	AT1G35620.1	ATPDI8,ATPDIL5-2,PDI8,PDIL5-2	PDI-like 5-2
42419290	Gohir.A05G250501	Gohir.A05G250501.1	Gohir.A05G250501.1.p							AT1G35620.1	ATPDI8,ATPDIL5-2,PDI8,PDIL5-2	PDI-like 5-2
42419957	Gohir.A05G250551	Gohir.A05G250551.1	Gohir.A05G250551.1.p		PTHR15000,PTHR15000:SF1					AT1G35660.1		
42417000	Gohir.A05G250600	Gohir.A05G250600.1	Gohir.A05G250600.1.p		PTHR15000					AT1G35660.1		
42416999	Gohir.A05G250600	Gohir.A05G250600.2	Gohir.A05G250600.2.p		PTHR15000					AT1G35660.1		
42423297	Gohir.A05G250700	Gohir.A05G250700.1	Gohir.A05G250700.1.p	PF14770	PTHR22593					AT1G34350.1		
42418455	Gohir.A05G250800	Gohir.A05G250800.1	Gohir.A05G250800.1.p	PF00076	PTHR24012	KOG0131		K13126	GO:0003676	AT3G52150.1		RNA-binding (RRM/RBD/RNP motifs) family protein
42420327	Gohir.A05G250900	Gohir.A05G250900.1	Gohir.A05G250900.1.p	PF02817,PF00364,PF00198	PTHR23151,PTHR23151:SF61	KOG0557	2.3.1.12	K00627	GO:0016746,GO:0008152	AT1G34430.1	EMB3003	2-oxoacid dehydrogenases acyltransferase family protein
42417554	Gohir.A05G251000	Gohir.A05G251000.1	Gohir.A05G251000.1.p	PF01603	PTHR10257,PTHR10257:SF28	KOG2085		K11584	GO:0008601,GO:0007165,GO:0000159	AT3G09880.1	ATB\' BETA	Protein phosphatase 2A regulatory B subunit family protein
42417099	Gohir.A05G251100	Gohir.A05G251100.1	Gohir.A05G251100.1.p	PF13347	PTHR19432,PTHR19432:SF38			K15378		AT1G22710.1	ATSUC2,SUC2,SUT1	sucrose-proton symporter 2
42417638	Gohir.A05G251200	Gohir.A05G251200.1	Gohir.A05G251200.1.p		PTHR36786,PTHR36786:SF1					AT4G27510.1		
42417639	Gohir.A05G251200	Gohir.A05G251200.2	Gohir.A05G251200.2.p		PTHR36786			K17964		AT4G27510.1		
42419851	Gohir.A05G251300	Gohir.A05G251300.1	Gohir.A05G251300.1.p	PF00622,PF10607	PTHR12864,PTHR12864:SF14	KOG1477			GO:0005515	AT1G35470.2		SPla/RYanodine receptor (SPRY) domain-containing protein
42420350	Gohir.A05G251400	Gohir.A05G251400.1	Gohir.A05G251400.1.p	PF04129	PTHR14190,PTHR14190:SF7					AT1G71270.1	ATVPS52,POK,TTD8	Vps52 / Sac2 family 
42419739	Gohir.A05G251500	Gohir.A05G251500.1	Gohir.A05G251500.1.p	PF04043	PTHR31890,PTHR31890:SF8				GO:0004857	AT5G50030.1		Plant invertase/pectin methylesterase inhibitor superfamily protein
42423062	Gohir.A05G251600	Gohir.A05G251600.1	Gohir.A05G251600.1.p	PF06803	PTHR22894	KOG4604	2.7.11.1	K15707		AT1G72175.1		RING/U-box protein with domain of unknown function (DUF 1232)
42418980	Gohir.A05G251700	Gohir.A05G251700.2	Gohir.A05G251700.2.p	PF01486,PF00319	PTHR11945,PTHR11945:SF238	KOG0014			GO:0006355,GO:0005634,GO:0003700,GO:0046983,GO:0003677	AT4G09960.1	AGL11,STK	K-box region and MADS-box transcription factor family protein 
42418050	Gohir.A05G251800	Gohir.A05G251800.2	Gohir.A05G251800.2.p	PF13364,PF01301	PTHR23421,PTHR23421:SF73		3.2.1.23		GO:0005975,GO:0004553	AT1G77410.1	BGAL16	beta-galactosidase 16
42418051	Gohir.A05G251800	Gohir.A05G251800.3	Gohir.A05G251800.3.p	PF13364,PF01301	PTHR23421,PTHR23421:SF73		3.2.1.23		GO:0005975,GO:0004553	AT1G77410.1	BGAL16	beta-galactosidase 16
42417989	Gohir.A05G251900	Gohir.A05G251900.1	Gohir.A05G251900.1.p	PF08263,PF13855,PF00069	PTHR27000,PTHR27000:SF97	KOG1187	2.7.11.1		GO:0005515,GO:0006468,GO:0005524,GO:0004672	AT1G72180.1		Leucine-rich receptor-like protein kinase family protein
42418265	Gohir.A05G252000	Gohir.A05G252000.2	Gohir.A05G252000.2.p	PF00069	PTHR27003,PTHR27003:SF38	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT5G47850.1	CCR4	CRINKLY4 related 4
42417744	Gohir.A05G252100	Gohir.A05G252100.1	Gohir.A05G252100.1.p		PTHR37191					AT1G33810.1		
42419372	Gohir.A05G252200	Gohir.A05G252200.1	Gohir.A05G252200.1.p	PF00657	PTHR22835,PTHR22835:SF143		3.1.1.3		GO:0016788	AT1G71691.2		GDSL-like Lipase/Acylhydrolase superfamily protein
42421893	Gohir.A05G252301	Gohir.A05G252301.1	Gohir.A05G252301.1.p	PF01702	PTHR21148,PTHR21148:SF26	KOG3909	2.4.2.29	K15407	GO:0008616,GO:0008479,GO:0006400			
42421203	Gohir.A05G252400	Gohir.A05G252400.2	Gohir.A05G252400.2.p	PF13417	PTHR11260,PTHR11260:SF136				GO:0005515	AT4G10000.2		Thioredoxin family protein
42421204	Gohir.A05G252400	Gohir.A05G252400.3	Gohir.A05G252400.3.p	PF13417	PTHR11260,PTHR11260:SF136				GO:0005515	AT4G10000.1		Thioredoxin family protein
42421205	Gohir.A05G252400	Gohir.A05G252400.4	Gohir.A05G252400.4.p	PF13417	PTHR11260,PTHR11260:SF136				GO:0005515	AT4G10000.2		Thioredoxin family protein
42422054	Gohir.A05G252466	Gohir.A05G252466.1	Gohir.A05G252466.1.p	PF00491	PTHR11358,PTHR11358:SF32		3.5.3.1		GO:0046872	AT4G08900.1		arginase
42418649	Gohir.A05G252532	Gohir.A05G252532.1	Gohir.A05G252532.1.p	PF00491	PTHR11358,PTHR11358:SF32		3.5.3.1		GO:0046872	AT4G08900.1		arginase
42423004	Gohir.A05G252600	Gohir.A05G252600.1	Gohir.A05G252600.1.p	PF02622	PTHR31984			K07735		AT1G33780.1		Protein of unknown function (DUF179)
42417302	Gohir.A05G252700	Gohir.A05G252700.2	Gohir.A05G252700.2.p	PF00069	PTHR24056,PTHR24056:SF213		2.7.11.22,2.7.11.23		GO:0006468,GO:0005524,GO:0004672	AT1G71530.1		Protein kinase superfamily protein
42419017	Gohir.A05G252800	Gohir.A05G252800.1	Gohir.A05G252800.1.p	PF00847	PTHR31985,PTHR31985:SF3				GO:0006355,GO:0003700	AT1G71520.1		Integrase-type DNA-binding superfamily protein
42420720	Gohir.A05G252900	Gohir.A05G252900.1	Gohir.A05G252900.1.p	PF13806	PTHR21496,PTHR21496:SF0		3.7.1.14			AT1G71500.1		Rieske (2Fe-2S) domain-containing protein
42417364	Gohir.A05G253000	Gohir.A05G253000.1	Gohir.A05G253000.1.p	PF13041	PTHR24015					AT1G06270.1		Pentatricopeptide repeat (PPR) superfamily protein
42417365	Gohir.A05G253000	Gohir.A05G253000.2	Gohir.A05G253000.2.p	PF13041	PTHR24015					AT1G06270.1		Pentatricopeptide repeat (PPR) superfamily protein
42417076	Gohir.A05G253200	Gohir.A05G253200.1	Gohir.A05G253200.1.p	PF00847	PTHR31985,PTHR31985:SF17				GO:0006355,GO:0003700	AT1G71450.1		Integrase-type DNA-binding superfamily protein
42419166	Gohir.A05G253300	Gohir.A05G253300.1	Gohir.A05G253300.1.p	PF00847	PTHR31985,PTHR31985:SF28				GO:0006355,GO:0003700	AT1G71450.1		Integrase-type DNA-binding superfamily protein
42419309	Gohir.A05G253400	Gohir.A05G253400.1	Gohir.A05G253400.1.p	PF00034	PTHR11961,PTHR11961:SF8	KOG3453		K08738	GO:0020037,GO:0009055	AT4G10040.1	CYTC-2	cytochrome c-2
42422751	Gohir.A05G253500	Gohir.A05G253500.1	Gohir.A05G253500.1.p	PF12697	PTHR14189	KOG2564	3.1.1.89	K13617	GO:0052689,GO:0006482	AT4G10050.1		esterase/lipase/thioesterase family protein
42417055	Gohir.A05G253600	Gohir.A05G253600.1	Gohir.A05G253600.1.p	PF00013	PTHR10288,PTHR10288:SF145	KOG1676			GO:0003723	AT4G10070.1		KH domain-containing protein
42417054	Gohir.A05G253600	Gohir.A05G253600.2	Gohir.A05G253600.2.p	PF00013	PTHR10288,PTHR10288:SF145	KOG1676			GO:0003723	AT4G10070.1		KH domain-containing protein
42420611	Gohir.A05G253700	Gohir.A05G253700.2	Gohir.A05G253700.2.p	PF02862	PTHR23509,PTHR23509:SF10				GO:0046872	AT1G31480.1	SGR2	shoot gravitropism 2 (SGR2)
42420612	Gohir.A05G253700	Gohir.A05G253700.3	Gohir.A05G253700.3.p	PF02862	PTHR23509,PTHR23509:SF10				GO:0046872	AT1G31480.1	SGR2	shoot gravitropism 2 (SGR2)
42420613	Gohir.A05G253700	Gohir.A05G253700.4	Gohir.A05G253700.4.p	PF02862	PTHR23509,PTHR23509:SF10				GO:0046872	AT1G31480.1	SGR2	shoot gravitropism 2 (SGR2)
42420614	Gohir.A05G253700	Gohir.A05G253700.5	Gohir.A05G253700.5.p	PF02862	PTHR23509,PTHR23509:SF10				GO:0046872	AT1G31480.1	SGR2	shoot gravitropism 2 (SGR2)
42417170	Gohir.A05G253900	Gohir.A05G253900.2	Gohir.A05G253900.2.p	PF12656	PTHR15818,PTHR15818:SF2	KOG4315		K13101		AT1G33520.1	MOS2	D111/G-patch domain-containing protein
42417221	Gohir.A05G254000	Gohir.A05G254000.2	Gohir.A05G254000.2.p									
42416831	Gohir.A05G254100	Gohir.A05G254100.1	Gohir.A05G254100.1.p	PF00271,PF00176	PTHR10799,PTHR10799:SF748	KOG0390	3.6.4.12	K10875	GO:0005524	AT1G05490.1	chr31	chromatin remodeling 31
42419202	Gohir.A05G254200	Gohir.A05G254200.1	Gohir.A05G254200.1.p	PF01794,PF08022,PF08030	PTHR11972,PTHR11972:SF83	KOG0039	1.16.1.7		GO:0055114,GO:0016491	AT5G50160.1	ATFRO8,FRO8	ferric reduction oxidase 8
42419203	Gohir.A05G254200	Gohir.A05G254200.2	Gohir.A05G254200.2.p	PF01794,PF08022,PF08030	PTHR11972,PTHR11972:SF83	KOG0039	1.16.1.7		GO:0055114,GO:0016491	AT5G50160.1	ATFRO8,FRO8	ferric reduction oxidase 8
42419204	Gohir.A05G254200	Gohir.A05G254200.3	Gohir.A05G254200.3.p	PF01794,PF08022,PF08030	PTHR11972,PTHR11972:SF83		1.16.1.7		GO:0055114,GO:0016491	AT5G50160.1	ATFRO8,FRO8	ferric reduction oxidase 8
42422830	Gohir.A05G254300	Gohir.A05G254300.1	Gohir.A05G254300.1.p	PF03195	PTHR31301,PTHR31301:SF17					AT5G63090.4	LOB	Lateral organ boundaries (LOB) domain family protein
42422829	Gohir.A05G254300	Gohir.A05G254300.2	Gohir.A05G254300.2.p	PF03195	PTHR31301,PTHR31301:SF17					AT5G63090.4	LOB	Lateral organ boundaries (LOB) domain family protein
42419310	Gohir.A05G254400	Gohir.A05G254400.1	Gohir.A05G254400.1.p	PF01277	PTHR33203,PTHR33203:SF6				GO:0016021,GO:0012511	AT3G01570.1		Oleosin family protein
42419448	Gohir.A05G254500	Gohir.A05G254500.1	Gohir.A05G254500.1.p	PF02984,PF00134	PTHR10177,PTHR10177:SF250	KOG0653		K05868	GO:0005634	AT1G76310.1	CYCB2;4	CYCLIN B2;4
42419450	Gohir.A05G254500	Gohir.A05G254500.2	Gohir.A05G254500.2.p	PF02984,PF00134	PTHR10177,PTHR10177:SF250	KOG0654			GO:0005634	AT1G76310.1	CYCB2;4	CYCLIN B2;4
42419449	Gohir.A05G254500	Gohir.A05G254500.4	Gohir.A05G254500.4.p	PF02984,PF00134	PTHR10177,PTHR10177:SF250	KOG0653		K05868	GO:0005634	AT1G76310.1	CYCB2;4	CYCLIN B2;4
42419451	Gohir.A05G254500	Gohir.A05G254500.5	Gohir.A05G254500.5.p	PF02984,PF00134	PTHR10177,PTHR10177:SF250	KOG0654			GO:0005634	AT1G76310.1	CYCB2;4	CYCLIN B2;4
42422551	Gohir.A05G254600	Gohir.A05G254600.1	Gohir.A05G254600.1.p									
42418644	Gohir.A05G254700	Gohir.A05G254700.1	Gohir.A05G254700.1.p		PTHR14205	KOG1007				AT1G20540.1		Transducin/WD40 repeat-like superfamily protein
